,Price,Area,Location,No. of Bedrooms,Resale,ShoppingMall,ATM,School,Hospital,VaastuCompliant,City,Amenities,Furnitioned,Capacity(no. of people),clusters
225,230.0,2300,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0,2
226,195.0,2100,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0,1
227,195.0,2100,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
228,135.0,1700,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
229,165.0,2200,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0,2
230,175.0,2000,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0,2
231,175.0,2000,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0,1
232,145.0,1800,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0,1
233,185.0,2000,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
234,190.0,2000,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
235,220.0,2200,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
236,270.0,3000,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0,2
237,220.0,2200,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0,2
238,190.0,2100,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
239,150.0,1800,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
240,175.0,2600,Sector 23 Rohini,4.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0,4
241,35.0,500,Sector 23 Rohini,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
242,21.0,360,Sector 23 Rohini,1.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,2.0,0
243,160.0,2250,Sector 23 Rohini,4.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0,4
244,23.0,400,Sector 23 Rohini,1.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,2.0,0
245,40.0,650,Sector 23 Rohini,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
246,145.0,2000,Sector 23 Rohini,4.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0,4
247,53.0,850,Sector 23 Rohini,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,1
248,45.0,800,Sector 23 Rohini,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,1
249,97.0,1300,Sector 23 Rohini,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,1
250,170.0,1800,Dwarka Mor,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
251,155.0,1800,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
252,155.0,1800,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
253,158.0,1800,Sector 10 Dwarka,3.0,1,1.0,1.0,1.0,1.0,1.0,Delhi,1,1,6.0,3
254,140.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
255,135.0,1600,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
256,165.0,2000,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
257,145.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
258,155.0,2800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
259,210.0,2000,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
260,150.0,1600,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
261,165.0,1800,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
262,240.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
263,156.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
264,160.0,2400,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
265,165.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
266,140.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
267,158.0,1900,Sector 7 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0,2
268,170.0,1800,Palam,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
269,170.0,1800,Palam,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
270,185.0,2000,Palam,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
271,180.0,1900,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
272,160.0,1800,Palam,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
273,170.0,1900,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
274,130.0,1700,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
275,160.0,1800,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
276,135.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
277,130.0,1700,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
278,130.0,1600,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
279,170.0,1900,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
280,150.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
281,155.0,1700,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
282,150.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
283,185.0,2000,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
284,210.0,2100,Sector 5 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0,2
285,165.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
286,160.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
287,140.0,1600,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
288,180.0,1900,Sector 4 Dwarka,4.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,8.0,2
289,130.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0,1
290,200.0,1900,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,1,6.0,2
291,190.0,1900,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0,1
292,155.0,1800,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
293,102.0,1400,Sector 7 Dwarka,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,4.0,0
294,145.0,1900,Sector 19 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
295,155.0,1900,Sector-18 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
296,168.0,2000,Sector 6 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0,2
297,135.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
298,168.0,2000,Sector 5 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0,2
299,150.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
300,160.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
301,162.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
302,170.0,2000,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
303,154.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
304,140.0,1800,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
305,142.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
306,185.0,2000,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
307,165.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
308,149.0,1900,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
309,168.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
310,150.0,2000,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
311,145.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
312,185.0,2000,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
313,153.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
314,155.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
315,162.0,2000,Sector 6 Dwarka,3.0,1,1.0,1.0,1.0,1.0,1.0,Delhi,1,1,6.0,3
316,150.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
317,160.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
318,155.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
319,150.0,1800,Sector 6 Dwarka,3.0,1,0.0,1.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
320,148.0,1900,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
321,158.0,1800,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
322,155.0,1800,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
323,150.0,1800,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
324,145.0,1800,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
325,210.0,2200,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
326,160.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
327,165.0,2000,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
328,165.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
329,185.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
330,165.0,1800,Dwarka Mor,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
331,190.0,2000,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
332,150.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
333,140.0,1600,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
334,145.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
335,165.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
336,155.0,1600,Sector 24 Rohini,4.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0,2
337,36.0,500,Sector 24 Rohini,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
338,62.0,800,Sector 24 Rohini,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,1
339,120.0,1550,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
340,54.0,1125,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
341,33.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
342,165.0,2200,Sector 19 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0,2
343,65.0,700,Saidabad,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,1,4.0,0
344,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0,2
345,24.0,600,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,4.0,0
346,24.0,600,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0,0
347,25.0,540,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0,0
348,28.0,650,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0,0
349,32.0,750,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0,0
350,32.0,750,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0,0
351,33.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0,0
352,32.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0,0
353,32.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0,0
354,20.0,450,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
355,54.0,950,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
356,55.0,950,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
357,55.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0,2
358,32.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
359,32.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
360,41.0,810,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
361,31.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
362,21.0,540,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
363,42.0,1000,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
364,42.0,810,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
365,54.0,1125,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
366,30.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
367,56.0,1170,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
368,29.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
369,25.0,570,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
370,35.0,765,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
371,31.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
372,32.0,638,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
373,31.0,638,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
374,36.0,750,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
375,36.0,750,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
376,33.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
377,31.0,750,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
378,30.0,550,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
379,57.0,1170,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
380,59.0,1170,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
381,58.0,1170,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
382,22.0,650,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
383,32.0,750,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
384,37.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
385,28.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
386,28.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
387,23.0,540,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
388,26.0,540,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
389,28.0,720,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
390,34.0,765,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
391,34.0,765,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
392,47.0,990,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
393,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
394,45.0,900,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
395,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
396,44.0,954,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
397,28.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
398,28.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
399,28.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
400,28.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
401,28.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
402,32.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
403,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
404,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
405,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
406,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
407,34.0,774,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
408,28.5,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
409,29.0,540,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
410,31.0,385,Sector 23 Dwarka,1.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,2.0,0
411,27.0,385,Sector 23 Dwarka,1.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,2.0,0
412,22.0,385,Sector 23 Dwarka,1.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,2.0,0
413,31.0,385,Sector 23 Dwarka,1.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,2.0,0
414,24.0,385,Sector 23 Dwarka,1.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,2.0,0
415,34.0,400,Sector 23 Dwarka,1.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,2.0,0
416,20.0,495,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0,0
417,26.0,540,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
418,36.0,738,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
419,43.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
420,36.0,810,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
421,36.0,810,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
422,29.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
423,33.0,720,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
424,30.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
425,54.0,1080,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
426,44.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
427,30.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
428,40.0,774,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
429,20.0,517,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
430,31.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
431,31.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
432,40.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
433,55.0,1080,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
434,46.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
435,47.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
436,46.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
437,46.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
438,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
439,43.0,864,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
440,35.0,810,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
441,22.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
442,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
443,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
444,26.0,540,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
445,38.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
446,30.0,612,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
447,30.0,612,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
448,30.0,612,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
449,30.0,612,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
450,29.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
451,31.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
452,29.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
453,31.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
454,31.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
455,22.0,558,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0,0
456,22.0,558,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0,0
457,31.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0,0
458,40.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
459,22.0,558,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0,0
460,22.0,558,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0,0
461,45.0,990,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
462,22.0,558,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0,0
463,22.0,630,Burari,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0,0
464,45.0,900,Burari,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,1
465,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0,2
466,22.0,630,Burari,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0,0
